2026-05-21 10:48:26.0570|eventId: 0|level: INFO|traceId: 00-6d212d33d745366cfbf77f9ca7269bbf-f781fe9994af221d-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey(studyInstanceUid: 1.2.840.6610321904118510815420318233761831142014, seriesInstanceUid: 1.2.840.185393732156165237212158241127106677643111, sopInstanceUid: 1.2.840.1051457738253118922381479013141215320088)
2026-05-21 10:48:26.0570|eventId: 0|level: INFO|traceId: 00-9621905ac27ef26a79942360d96117e8-95cecd0f54e90200-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey(studyInstanceUid: 1.2.840.6610321904118510815420318233761831142014, seriesInstanceUid: 1.2.840.185393732156165237212158241127106677643111, sopInstanceUid: 1.2.840.3417124205586658229153205402522644)
2026-05-21 10:48:26.0570|eventId: 0|level: INFO|traceId: 00-412cbfc2317b435608a1000e38de1793-2b5945e7bc9b4f19-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey(studyInstanceUid: 1.2.840.1405011311801131732011012121012200126134, seriesInstanceUid: 1.2.840.51111141244381216847820799116149155151129, sopInstanceUid: 1.2.840.232761451702923525417733227971231052812514)
2026-05-21 10:48:26.0570|eventId: 0|level: INFO|traceId: 00-2638b60720108431f8d616334a7bf4fb-5a9e57bfa1327733-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey(studyInstanceUid: 1.2.840.1405011311801131732011012121012200126134, seriesInstanceUid: 1.2.840.51111141244381216847820799116149155151129, sopInstanceUid: 1.2.840.3219370233171571652261152261706625011114738)
2026-05-21 10:48:26.6291|eventId: 3|level: INFO|traceId: 00-2638b60720108431f8d616334a7bf4fb-5a9e57bfa1327733-00|logger: Polly|message: Execution attempt. Source: 'OracleResiliencePipeline/(null)/Retry', Operation Key: '', Result: 'NHI_ZFP_Viewer.ImageSources.ImageInfo', Handled: 'False', Attempt: '0', Execution Time: '556.3967'
2026-05-21 10:48:26.6291|eventId: 3|level: INFO|traceId: 00-9621905ac27ef26a79942360d96117e8-95cecd0f54e90200-00|logger: Polly|message: Execution attempt. Source: 'OracleResiliencePipeline/(null)/Retry', Operation Key: '', Result: 'NHI_ZFP_Viewer.ImageSources.ImageInfo', Handled: 'False', Attempt: '0', Execution Time: '558.6133'
2026-05-21 10:48:26.6291|eventId: 3|level: INFO|traceId: 00-412cbfc2317b435608a1000e38de1793-2b5945e7bc9b4f19-00|logger: Polly|message: Execution attempt. Source: 'OracleResiliencePipeline/(null)/Retry', Operation Key: '', Result: 'NHI_ZFP_Viewer.ImageSources.ImageInfo', Handled: 'False', Attempt: '0', Execution Time: '557.5487'
2026-05-21 10:48:26.6291|eventId: 3|level: INFO|traceId: 00-6d212d33d745366cfbf77f9ca7269bbf-f781fe9994af221d-00|logger: Polly|message: Execution attempt. Source: 'OracleResiliencePipeline/(null)/Retry', Operation Key: '', Result: 'NHI_ZFP_Viewer.ImageSources.ImageInfo', Handled: 'False', Attempt: '0', Execution Time: '558.6218'
2026-05-21 10:48:26.6291|eventId: 3|level: INFO|traceId: 00-bc30907acfbebc4696b12f47fea50fb2-f0fda491a0449625-00|logger: Polly|message: Execution attempt. Source: 'OracleResiliencePipeline/(null)/Retry', Operation Key: '', Result: '台大醫院', Handled: 'False', Attempt: '0', Execution Time: '903.0633'
2026-05-21 10:48:26.6340|eventId: 3|level: INFO|traceId: 00-b3378882baa22e88bb91f96122ba31c1-837632107c8243ec-00|logger: Polly|message: Execution attempt. Source: 'OracleResiliencePipeline/(null)/Retry', Operation Key: '', Result: '1.2.840.19216622352892321110282110210111240391850', Handled: 'False', Attempt: '0', Execution Time: '563.554'
